1	0.25777005758108174	0.601012316037165
1	0.3659669567447452	-0.11214686303429633
0	0.49453050141627375	0.47110655546911206
0	0.7029060372914113	-0.9225798301680093
0	0.46658862037642423	-0.6226973935055724
0	0.8793946243263941	-0.11408014657778076
0	-0.3311850002119068	0.8444766749977881
0	-0.5435170087333634	0.8851383010436487
0	0.9197924083397226	0.41607011737177735
0	0.28011742147804797	0.6143115673056148
0	0.9475436344725683	-0.7830731144606005
0	0.4904989452188586	0.649356142549592
0	-0.865983500565505	0.9896361556274065
0	-0.8579184997717257	0.3062253122060574
0	0.08082005095746103	-0.7736760810964189
0	-0.3363842450225085	-0.8802992880290186
0	0.4748472924067402	0.9756949850919965
0	-0.7956979203895616	0.8751067723304518
1	0.06752895667287606	-0.7683056187589332
0	-0.5825898275446799	0.8068359661366173
1	0.1109238791315652	-0.2034825016864903
0	0.5011542085506828	0.9366868642789181
0	0.2011359606302785	0.4800561245801245
1	-0.38620580274071115	0.4003933803256208
1	-0.1722113915778094	0.3926707935387965
0	0.6575404624823169	-0.7070032890943085
1	-0.2832309098070882	0.034184675674787446
1	-0.16828017341376333	-0.1628482245819587
0	-0.6552618226108893	-0.3159705063754401
0	-0.6466772083696701	-0.07116372625398881
0	0.848711325640519	0.2132898335742659
1	-0.35490315474701606	-0.0025105634256454845
0	-0.36568446532837817	0.5637325774329354
0	-0.5089179414092766	0.8086671779253405
0	0.9609295951994559	-0.12114542304082354
0	0.055563338045806265	0.8532855304613407
0	-0.8937129542754998	-0.02555660184206876
0	0.40678784672410284	-0.5480665560665205
0	-0.7683896050204841	0.9475293644451854
0	-0.515467982993429	-0.5389177617277066
0	0.9693903475176826	-0.9765032993967369
0	-0.5476549714934908	-0.018838768427513974
0	0.5262277827151787	-0.9936327305281174
1	0.9394838829593151	0.9962891110157359
0	-0.935709119652979	-0.6940925482964921
0	0.6161569745665239	-0.044448545050667976
0	-0.08521587367561922	0.9636255303204684
0	0.9073344675416231	-0.08813265618067079
1	-0.1563237189794715	0.05022859605451302
0	-0.9785642881644829	-0.5076719844587916
0	-0.5494648865481802	-0.6044852696776528
0	-0.7170122682018529	-0.6250685449461151
1	0.5333872877810009	0.1395189003073396
0	-0.49270328980187905	0.9081426529064955
1	0.07777642690144848	-0.44188199856981347
0	0.8328452661100116	0.5508441451500428
1	-0.33275827507477573	-0.15434344174028314
0	-0.9057550401714867	0.6324599729071743
0	-0.8476574433184823	0.5739140088331203
0	-0.37393930555231103	0.7361874446899226
1	0.6610910543790163	0.0036185958785315275
0	0.49147748571126004	-0.6155167984371757
0	0.31992462553488177	-0.38253832622755657
0	0.7398386519468336	-0.915886088774648
0	0.5915392280694003	0.011422405850611383
0	-0.5818860867200502	-0.44086037005029377
0	-0.9066322824076023	0.21754010215910524
1	0.12243932470792318	-0.3830697406526009
0	0.40607941790742297	0.5626829623336307
1	-0.1210920179663808	-0.20552144405177608
0	0.48099006522554233	0.9583656149315158
0	-0.059491720260914205	0.6161097510891897
1	-0.053220979060695006	0.07562497263502688
0	-0.8742304482942296	-0.13488952315510616
0	0.7362712712103594	0.6087347685508093
0	0.025549937023763736	-0.6202087182389777
0	0.6755333538371804	0.7047713746899604
0	-0.3954771867034055	0.3567082570178153
1	0.24896928809009156	-0.17106278785061302
0	0.6133735778535989	-0.6297261231852487
1	-0.35955189872833593	-0.2086164112593747
0	0.646544898896497	0.8858921579510579
0	0.6459228334265068	-0.9141274779126995
0	-0.5279127041052518	-0.11119649758918437
0	-0.47141090620857784	-0.29849889702571786
1	0.1901970467567704	-0.5049996808415897
0	-0.5497623652380574	-0.49032403671408553
0	-0.5759454285366339	0.445122514716527
0	-0.7800687910859982	-0.4823078816937112
0	0.39722150362989095	0.5827352140491311
1	0.018540458464545218	-0.20805328372207677
0	-0.14419638252986933	-0.8679481460173017
1	-0.15012196110925857	0.5474017473230433
1	-0.11028545705088533	0.5371497474265077
0	-0.46577855502057375	-0.9226883886539352
0	0.4843595022265692	0.47692504895620713
0	0.4330264545403766	-0.40096944878062857
0	-0.7401024435876022	0.758623363044544
0	0.20470935356917574	-0.7551473328272353
0	0.1877078820888327	-0.3377139504156679
